,CIK,FILING_DATE,SUBMISSION_TYPE,OFFERINGAMOUNT,PROGRESSUPDATE,NATUREOFAMENDMENT,MAXIMUMOFFERINGAMOUNT,CURRENTEMPLOYEES,TOTALASSETMOSTRECENTFISCALYEAR,TOTALASSETPRIORFISCALYEAR,CASHEQUIMOSTRECENTFISCALYEAR,CASHEQUIPRIORFISCALYEAR,ACTRECEIVEDRECENTFISCALYEAR,ACTRECEIVEDPRIORFISCALYEAR,SHORTTERMDEBTMRECENTFISCALYEAR,SHORTTERMDEBTPRIORFISCALYEAR,LONGTERMDEBTRECENTFISCALYEAR,LONGTERMDEBTPRIORFISCALYEAR,NETINCOMEMOSTRECENTFISCALYEAR,NETINCOMEPRIORFISCALYEAR,Form_C_Number,Funding_Success
4014,1758617,2019-01-22,C,10000.0,,,1070000.0,3.0,29545.0,0.0,9431.0,0.0,0.0,0.0,0.0,0.0,32284.0,0.0,-2739.0,0.0,1,1
4017,1764202,2019-01-22,C,150000.0,,,1000000.0,8.0,559648.0,391307.0,140704.0,143590.0,0.0,0.0,169308.0,112356.0,0.0,0.0,128822.0,105074.0,1,0
4018,1764195,2019-01-22,C,250000.0,,"The Form C cover page is amended to strike any reference to Canada & its provinces in ""The jurisdictions in which the issuer intends to offer the Securities:"" At the time of the filing, the Company has not accepted and closed upon any Canadian investments.",500000.0,20.0,128893.0,137190.0,-39233.0,-69801.0,15197.0,13380.0,191099.0,245898.0,1709741.0,1414073.0,-249166.0,-101470.0,1,0
4019,1744032,2019-01-22,C,50000.0,,,1070000.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,233578.0,0.0,0.0,0.0,0.0,0.0,1,1
4023,1765507,2019-01-23,C,30000.0,,,100000.0,4.0,38485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11515.0,0.0,1,0
4025,1765622,2019-01-23,C,10000.0,,,107000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
4026,1763775,2019-01-23,C,9999.75,,,106999.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
4029,1765585,2019-01-24,C,50000.0,,,100000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37698.0,3042.0,1,0
4030,1765252,2019-01-24,C,10000.0,,,1070000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2550.0,0.0,1,1
4031,1765801,2019-01-24,C,10000.0,,,107000.0,2.0,426315.0,353783.0,122129.0,267837.0,0.0,0.0,4846.0,0.0,754216.0,624414.0,-313116.0,-273195.0,1,0
4032,1764809,2019-01-24,C,25000.0,,,1070000.0,6.0,528522.0,411831.0,398504.0,378742.0,15000.0,9500.0,291890.0,389884.0,0.0,0.0,-294792.0,87080.0,1,0
4034,1762827,2019-01-24,C,9998.72,,,106999.36,1.0,0.0,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7500.0,1,1
4036,1756381,2019-01-24,C,25000.0,,,1070000.0,0.0,126690.0,26612.0,22069.0,15409.0,0.0,0.0,40307.0,23532.0,0.0,0.0,59135.0,19513.0,1,1
4040,1765492,2019-01-24,C,9890.0,,,106640.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
4043,1757483,2019-01-25,C,10000.0,,,107000.0,3.0,0.0,4932.0,0.0,4932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8120.0,1,0
4045,1761279,2019-01-25,C,95700.0,,,1006900.0,40.0,1851729.0,1621459.0,209628.0,0.0,93150.0,806.0,591688.0,657033.0,2290547.0,416342.0,-2659271.0,-2282061.0,1,1
4049,1760272,2019-01-28,C,50000.0,,,500000.0,0.0,51385.0,31620.0,12353.0,0.0,0.0,0.0,9995.0,3164.0,0.0,0.0,-64771.0,-56692.0,1,1
4052,1765669,2019-01-28,C,250000.0,,,1000000.0,3.0,45045.0,47675.0,0.0,0.0,0.0,0.0,0.0,0.0,100725.0,90916.0,-12439.0,-5353.0,1,0
4055,1763120,2019-01-28,C,25000.0,,,1070000.0,6.0,157114.0,56331.0,148914.0,48131.0,0.0,0.0,12274.0,192661.0,0.0,505630.0,-460354.0,-417946.0,1,0
4062,1750413,2019-01-29,C,10000.0,,,1070000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
4064,1765748,2019-01-29,C,25000.0,,,107000.0,2.0,127984.8,108814.25,-1893.2,9.25,0.0,46410.0,127169.4,93546.49,0.0,0.0,-16876.87,49758.92,1,1
4065,1751036,2019-01-29,C,10000.0,,,1000000.0,3.0,5827.0,8858.0,5827.0,8858.0,0.0,0.0,47800.0,5000.0,0.0,0.0,-45831.0,2459.0,1,0
4067,1765315,2019-01-30,C,50000.0,,,107000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,19760.0,1,0
4069,1756294,2019-01-30,C,40000.0,,,107000.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
4070,1765325,2019-01-30,C,10000.0,,,107000.0,4.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5000.0,0.0,1,1
4072,1766440,2019-01-31,C,25000.0,,,75000.0,1.0,35318.0,45746.0,5042.0,11228.0,17232.0,19659.0,9520.0,10010.0,15104.0,18632.0,2434.0,12503.0,1,1
4073,1621835,2019-01-31,C,9998.73,,,106996.5,21.0,383057.0,253071.0,31371.0,4358.0,0.0,0.0,97981.0,0.0,0.0,0.0,-685324.0,-55568.0,1,1
4075,1766519,2019-01-31,C,10000.0,,,1070000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
4077,1763112,2019-01-31,C,9999.86,,Issuer will now offer preferred equity. This includes a 6% dividend on the capital contribution over 4 years. A liquidation preference of 1.25X or conversion to common will occur after 4 years. Valuation revised to $2.6M. Closing date: 7/31/2019,95605.64,1.0,0.0,7033.49,0.0,887.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
4080,1765300,2019-01-31,C,25000.0,,,107000.0,5.0,157918.47,31302.59,141082.99,16712.05,0.0,0.0,61321.52,23840.56,2597500.0,2012500.0,-495865.08,-749270.0700000002,1,0
4082,1579772,2019-02-01,C,10000.0,,,1070000.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
4083,1766694,2019-02-01,C,25000.0,,,1070000.0,11.0,640885.0,59223.0,375201.0,52559.0,100000.0,0.0,365717.0,178875.0,0.0,0.0,-1373751.0,734652.0,1,0
4087,1765947,2019-02-01,C,1000.0,,,107000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
4088,1656562,2019-02-04,C,25000.0,,,1070000.0,162.0,13820536.0,5262282.0,7101233.0,1647348.0,121602.0,120911.0,573624.0,639331.0,1896941.0,52443.0,-1608623.0,-121281.0,1,0
4089,1765568,2019-02-04,C,25000.0,,,107000.0,0.0,493480.33,555407.48,45406.23,177655.05,0.0,0.0,619450.6900000001,644989.05,144170.0,140969.5,-39589.29,-115503.91,1,1
4099,1766620,2019-02-05,C,25000.0,,,1070000.0,7.0,219394.0,46724.0,187422.0,42543.0,317.0,312.0,625187.0,20873.0,1215000.0,530000.0,-984536.0,-232783.0,1,1
4111,1650469,2019-02-06,C,125000.0,,,250000.0,1.0,222290.0,273091.0,22397.0,77683.0,1110.0,9453.0,20573.0,10757.0,0.0,390000.0,-489452.0,-477988.0,1,0
4112,1756122,2019-02-06,C,250000.0,,,500000.0,1.0,1500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
4118,1761252,2019-02-07,C,10000.0,,,1070000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
4121,1761397,2019-02-08,C,25000.0,,,1070000.0,32.0,1192883.0,403921.0,675762.0,111190.0,0.0,0.0,42588.0,36729.0,0.0,0.0,-123897.0,-26029.0,1,0
4128,1756014,2019-02-08,C,9999.96,,,1069999.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
4132,1735172,2019-02-08,C,100000.0,,,306970.0,31.0,3112269.0,3965530.0,66222.0,64892.0,290062.0,204952.0,2123810.0,978856.0,5403164.0,4849807.0,-3492801.0,-4728585.0,1,1
4135,1758255,2019-02-11,C,50003.46,,,600000.21,3.0,52857.0,90282.0,-41058.0,13612.0,0.0,0.0,14673.0,29245.0,306746.0,301141.0,-4356.0,-272553.0,1,1
4138,1767357,2019-02-11,C,25000.0,,,1070000.0,0.0,75014.0,75176.0,14.0,176.0,0.0,0.0,65.0,0.0,0.0,0.0,-227.0,-973.0,1,1
4139,1760164,2019-02-11,C,25000.0,,,107000.0,1.0,41465.88,67042.71,8497.73,11413.74,32574.38,51398.53,1942969.4,2805493.89,200.0,0.0,836747.66,-537927.64,1,0
4144,1709628,2019-02-11,C,50000.0,,,1070000.0,1.0,543.0,3879.0,543.0,3879.0,0.0,0.0,10000.0,0.0,0.0,0.0,-16336.0,-16121.0,1,1
4147,1766989,2019-02-12,C,10000.0,,,107000.0,1.0,6238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
4156,1662136,2019-02-12,C,25000.0,,,1000000.0,4.0,2463.0,2283.0,160.0,95.0,1803.0,1838.0,41274.0,41402.0,0.0,0.0,-541417.0,-556301.0,1,0
4163,1755490,2019-02-13,C,150000.0,,,600000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
4164,1765833,2019-02-13,C,25000.0,,,1070000.0,13.0,211660.0,234389.0,13246.0,11061.0,15557.0,18751.0,437079.0,139989.0,0.0,0.0,-734495.0,-775620.0,1,1
4170,1756584,2019-02-14,C,10000.0,,,1070000.0,7.0,352962.0,124845.0,95692.0,20174.0,154382.0,56756.0,40803.0,243.0,261750.0,146500.0,19565.0,39474.0,1,0
4172,1767871,2019-02-14,C,10000.0,,,107000.0,3.0,0.0,104345.53,0.0,4239.27,0.0,0.0,0.0,57078.85,0.0,8000.0,0.0,59062.32,1,0
4173,1768117,2019-02-15,C,75000.0,,,107000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
4175,1766361,2019-02-15,C,10000.0,,,1000000.0,10.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
4176,1768151,2019-02-15,C,25000.0,,,750000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2483.0,0.0,0.0,0.0,-2483.0,0.0,1,1
4185,1703552,2019-02-15,C,50000.0,,,1070000.0,6.0,11737.0,0.0,187.0,0.0,0.0,0.0,61233.0,0.0,6000.0,0.0,-142996.0,0.0,1,0
4191,1755119,2019-02-19,C,10000.0,,,1000000.0,10.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
4194,1767636,2019-02-19,C,50000.0,,,300000.0,2.0,25973.0,0.0,25973.0,0.0,0.0,0.0,3896.0,0.0,0.0,0.0,22077.0,0.0,1,0
4200,1767111,2019-02-20,C,50000.0,,,1070000.0,2.0,786385.0,272706.0,655112.0,264855.0,0.0,0.0,0.0,0.0,1454195.0,289995.0,-650518.0,-17375.0,1,1
4202,1609319,2019-02-20,C,10000.0,,,1070000.0,75.0,3072802.0,3380726.0,41336.0,35014.0,67201.0,35473.0,3158880.0,3187932.0,6107522.0,4513308.0,-3845122.0,-4504798.0,1,1
4203,1764876,2019-02-20,C,25000.0,,,1070000.0,3.0,37307.0,0.0,37307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37214.0,0.0,1,1
4206,1764207,2019-02-21,C,60000.0,,,701000.0,1.0,29712.0,38019.0,18858.0,2834.0,10854.0,35185.0,4737.0,19593.0,24933.0,24933.0,6549.0,20766.0,1,1
4207,1768621,2019-02-21,C,250000.0,,,1070000.0,3.0,77330.95,0.0,77330.95,0.0,0.0,0.0,0.0,0.0,165325.03,0.0,-106146.08,0.0,1,1
4221,1539866,2019-02-25,C,9997.5,,,1069990.5,6.0,0.0,2420.0,0.0,1937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7172.0,1,0
4222,1762233,2019-02-25,C,60000.0,,,600000.0,1.0,76584.0,0.0,39184.0,0.0,0.0,0.0,2641.0,0.0,0.0,0.0,-1057.0,0.0,1,1
4229,1768717,2019-02-26,C,10000.0,,,1070000.0,15.0,232796.0,220276.0,10352.0,1332.0,0.0,0.0,0.0,0.0,0.0,0.0,-21143.0,0.0,1,1
4231,1763972,2019-02-26,C,10000.0,,,1070000.0,11.0,1207130.0,948622.0,2961.0,7025.0,235415.0,208196.0,2208140.0,1725365.0,239468.0,267888.0,-295847.0,-1064653.0,1,1
4234,1769065,2019-02-27,C,10000.0,,,1000000.0,7.0,807433.0,176331.0,555311.0,45901.0,81355.0,21063.0,0.0,436000.0,0.0,0.0,-1343144.0,-367434.0,1,1
4235,1766595,2019-02-27,C,20000.0,,,50000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
4236,1769111,2019-02-27,C,10000.0,,,1070000.0,4.0,0.0,55004.0,0.0,0.0,0.0,851.0,0.0,14528.0,0.0,0.0,0.0,-68407.0,1,1
4237,1768228,2019-02-28,C,9996.0,,,1069998.0,3.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,77680.0,0.0,-77680.0,1,0
4239,1769308,2019-02-28,C,10000.0,,,1070000.0,3.0,0.0,15.6,0.0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,0.0,0.0,1,1
4244,1765844,2019-02-28,C,10000.0,,,107000.0,2.0,2000750.0,1001000.0,750.0,1000.0,0.0,0.0,20750.0,21000.0,0.0,0.0,0.0,0.0,1,0
4246,1759945,2019-03-01,C,25000.0,,,1000000.0,8.0,5720.0,0.0,5720.0,0.0,0.0,0.0,136613.0,0.0,0.0,0.0,-130893.0,0.0,1,0
4249,1768510,2019-03-01,C,25000.0,,,1070000.0,10.0,819846.0,1130576.0,16595.0,113309.0,74135.0,13700.0,814097.0,796399.0,1294097.0,1356399.0,-213810.0,-603535.0,1,0
4250,1766521,2019-03-01,C,25000.0,,,1070000.0,4.0,58225.0,115190.0,7672.0,62639.0,3231.0,11629.0,66246.0,27464.0,0.0,0.0,-941389.0,-751316.0,1,1
4251,1768547,2019-03-04,C,100000.0,,,1070000.0,49.0,7760512.0,2624846.0,5739572.0,904883.0,91428.0,112455.0,1045531.0,362613.0,0.0,839500.0,-3126402.0,-882122.0,1,1
4252,1759313,2019-03-04,C,50000.0,,,550000.0,1.0,57574.0,19094.0,4341.0,4999.0,5341.0,6848.0,21201.0,18014.0,123803.0,28516.0,-77544.0,-80903.0,1,1
4255,1768551,2019-03-04,C,20000.0,,,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
4260,1767606,2019-03-04,C,10000.0,,,1070000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
4263,1769004,2019-03-05,C,25000.0,,,107000.0,1.0,1999394.74,1997484.74,-154.26,-2064.26,0.0,0.0,644400.0,21400.0,1414449.0,1414449.0,-633590.0,-17364.26,1,1
4270,1767262,2019-03-06,C,75000.0,,,1000000.0,4.0,79524.0,7800.0,6573.0,0.0,0.0,0.0,2316.0,0.0,0.0,0.0,-136797.0,-1000.0,1,1
4273,1765805,2019-03-07,C,10000.0,,,107000.0,3.0,146315.0,152367.0,18109.0,6777.0,12105.0,986.0,27367.0,14570.0,212941.0,236407.0,-85383.0,-108267.0,1,0
4275,1769670,2019-03-07,C,10000.0,,,1070000.0,13.0,0.0,550027.0,0.0,54440.0,0.0,165587.0,0.0,29952.0,0.0,87087.0,0.0,265063.0,1,1
4276,1762802,2019-03-07,C,9990.0,,,106995.0,2.0,993939.0,748689.0,17810.0,133549.0,0.0,0.0,284510.0,122626.0,101600.0,154177.0,-141557.0,-68658.0,1,1
4279,1769270,2019-03-08,C,10000.0,,,27000.0,5.0,14245.0,10835.0,11445.0,8035.0,0.0,0.0,0.0,0.0,0.0,0.0,-788.0,-4900.0,1,1
4280,1767319,2019-03-08,C,25000.0,,,1000000.0,21.0,24788.0,0.0,24788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-212.0,-212.0,1,0
4282,1728559,2019-03-08,C,25000.0,,Add webinar transcript (attached to Form C as Exhibit G),107000.0,2.0,127984.8,108814.25,-1893.2,9.25,0.0,46410.0,127169.4,93546.49,0.0,0.0,-16876.87,49758.92,1,1
4289,1766785,2019-03-11,C,45000.0,,,100000.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
4290,1765772,2019-03-11,C,10000.0,,,500000.0,10.0,616246.0,791976.0,47643.0,16106.0,8662.0,48541.0,0.0,0.0,125262.0,0.0,-579892.0,-786725.0,1,0
4301,1769638,2019-03-14,C,20000.0,,,21400.0,1.0,3854.0,708.0,1020.0,0.0,0.0,0.0,3854.0,4083.0,0.0,0.0,1953.0,-2460.0,1,1
4304,1703538,2019-03-14,C,10010.0,,,1069992.0,30.0,3733945.0,3175540.0,1933937.0,1142719.0,214675.0,301727.0,700000.0,200000.0,4520776.0,16786990.0,-2846343.0,-3613106.0,1,1
4305,1770610,2019-03-14,C,1000000.0,,,1070000.0,1.0,59766.0,743.0,5016.0,743.0,0.0,0.0,161093.0,4403.0,0.0,25000.0,-72696.0,-28750.0,1,0
4309,1769753,2019-03-15,C,100000.0,,,1000000.0,10.0,11399.0,57141.0,11013.0,55983.0,0.0,0.0,31367.0,45961.0,0.0,2934102.0,-946270.0,-895345.0,1,0
4313,1763898,2019-03-15,C,70000.0,,,80000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
4314,1769751,2019-03-15,C,50000.0,,,107000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
4319,1769966,2019-03-18,C,10000.0,,,1070000.0,35.0,867793.0,768697.0,108054.0,17241.0,0.0,0.0,58862.0,513893.0,49160.0,176463.0,153288.0,137182.0,1,1
4320,1767862,2019-03-18,C,10000.0,,,107000.0,2.0,22543.0,5605.0,15438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43923.17,-16851.68,1,1
4322,1771010,2019-03-18,C,25000.0,,,1000000.0,1.0,64339.0,48664.0,6395.0,48664.0,0.0,0.0,76885.0,0.0,155000.0,50000.0,-166244.0,-9155.0,1,0
4327,1770023,2019-03-19,C,25000.0,,,107000.0,2.0,5747.3,0.0,4655.3,0.0,92.0,0.0,9679.04,0.0,0.0,0.0,-24979.96,0.0,1,1
4329,1770606,2019-03-19,C,10000.0,,,107000.0,1.0,0.0,4194.0,0.0,1643.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,-20806.0,1,0
4344,1771323,2019-03-21,C,1000.0,,,550000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
4347,1767504,2019-03-21,C,9996.0,,,106998.0,2.0,0.0,278232.86,0.0,12534.51,0.0,0.0,0.0,4066.39,0.0,0.0,0.0,-12954.94,1,1
4350,1421744,2019-03-22,C,25000.0,,,1000000.0,1.0,1214257.0,871544.0,772330.0,480309.0,42750.0,3000.0,90318.0,51705.0,794000.0,0.0,-564490.0,-1427521.0,1,1
4354,1771429,2019-03-22,C,100000.0,,,1070000.0,8.0,2293559.0,2143463.0,121999.0,28744.0,238627.0,246420.0,1481280.0,767370.0,3750000.0,3174362.0,-1090983.0,-933925.0,1,1
4356,1595442,2019-03-22,C,50000.0,,,105000.0,8.0,272140.0,240830.0,9134.0,18957.0,88350.0,30581.0,217059.0,107590.0,393905.0,409246.0,-134392.0,-153546.0,1,0
4359,1770657,2019-03-25,C,10000.0,,,107000.0,1.0,0.0,12203.82,0.0,2003.82,0.0,0.0,0.0,2421.15,0.0,12672.69,0.0,-10390.12,1,0
4365,1742010,2019-03-26,C,10000.0,,,500000.0,0.0,6542.0,7074.0,1796.0,4326.0,3246.0,1248.0,7106.0,5299.0,11654.0,0.0,-53167.0,-16774.0,1,1
4368,1763491,2019-03-26,C,25000.0,"The Offering successfully raised $114,936 on March 23, 2019.",,1070000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
4388,1766861,2019-03-29,C,10000.0,,,1070000.0,7.0,0.0,88541.0,0.0,13623.0,0.0,0.0,0.0,85000.0,0.0,0.0,0.0,-295766.0,1,0
4389,1768522,2019-03-29,C,50000.0,,,107000.0,3.0,13024.07,7888.73,524.07,3428.73,0.0,0.0,61200.0,0.0,0.0,60000.0,63498.6,3843.59,1,1
4392,1771389,2019-04-01,C,90000.0,,,95000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
4395,1769013,2019-04-01,C,10000.0,,,1070000.0,12.0,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,81000.0,0.0,-131000.0,0.0,1,1
4402,1772270,2019-04-02,C,75000.0,,,107000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4066.0,-2815.0,1,1
4407,1770563,2019-04-03,C,10000.0,,,16300.0,4.0,14911.0,18300.0,10651.0,14280.0,0.0,0.0,7351.0,6990.0,-644.0,2600.0,-506.0,-1848.0,1,1
4408,1771075,2019-04-03,C,49995.52,,,1070000.0,9.0,1378168.0,1113320.0,138344.0,56804.0,278256.0,249508.0,158314.0,115726.0,269309.0,340381.0,312667.0,162592.0,1,1
4409,1768906,2019-04-03,C,10000.0,,,107000.0,6.0,99397.0,99397.0,3445.0,3445.0,0.0,0.0,385145.0,385145.0,33955.0,33955.0,-134214.0,-134214.0,1,0
4410,1766810,2019-04-04,C,10000.0,,,1070000.0,0.0,114194.0,0.0,3030.0,0.0,0.0,0.0,0.0,0.0,150348.0,0.0,-61154.0,0.0,1,0
4411,1772701,2019-04-04,C,75000.0,,,107000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
4413,1768348,2019-04-04,C,25000.0,,,750000.0,2.0,144300.0,0.0,144025.0,0.0,0.0,0.0,565.0,565.0,0.0,0.0,144300.0,-565.0,1,0
4414,1767272,2019-04-04,C,9990.0,,,38775.0,1.0,10415.0,0.0,10415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48870.0,-25964.0,1,1
4423,1769284,2019-04-05,C,25000.0,,,750000.0,2.0,18803.0,0.0,3803.0,0.0,5000.0,0.0,3585.0,0.0,50000.0,0.0,-35782.0,0.0,1,1
4424,1766931,2019-04-05,C,65000.0,,,300000.0,3.0,840.0,0.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11399.0,0.0,1,0
4427,1770004,2019-04-05,C,50000.0,,"Updated 2018 financial statements and information, and change in maximum funding goal.",107000.0,3.0,43309.0,40590.0,174.0,-1155.0,4681.0,7304.0,4747.0,5527.0,31987.0,31286.0,18474.0,12315.0,1,0
4438,1772863,2019-04-08,C,209000.0,,,1070000.0,2.0,15000.0,0.0,1887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
4440,1771430,2019-04-08,C,50187.8,,,1069832.4,225.0,13418957.0,9866342.0,701879.0,2167017.0,1268375.0,1014866.0,4252583.0,2421294.0,17993629.0,2281551.0,-1259982.0,2690861.0,1,1
4451,1654124,2019-04-10,C,10000.0,,,1070000.0,5.0,1732226.0,462618.0,146166.0,331177.0,0.0,0.0,188761.0,67433.0,105305.0,150000.0,-5697767.0,-1835862.0,1,0
4457,1773322,2019-04-10,C,55000.0,,"Updated questions 6, 13, and 17 in Form C; Updated voting power; Added risk",1070000.0,2.0,99343.0,0.0,25593.0,0.0,0.0,0.0,21156.0,0.0,100000.0,0.0,-51923.0,0.0,1,1
4464,1771760,2019-04-11,C,10000.0,,,21800.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
4469,1773415,2019-04-12,C,10000.0,,,300000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
4470,1751957,2019-04-12,C,10000.0,,,1070000.0,1.0,15109.0,0.0,15109.0,0.0,0.0,0.0,142194.0,0.0,0.0,0.0,-522733.0,0.0,1,1
4471,1763665,2019-04-12,C,10000.0,,,300000.0,0.0,45484.0,2065.0,45379.0,2063.0,0.0,0.0,60.0,0.0,47060.0,2000.0,-5444.0,-1822.0,1,1
4479,1772682,2019-04-15,C,50000.0,,,500000.0,0.0,34811.0,51385.0,0.0,12353.0,0.0,0.0,2331.0,9995.0,0.0,0.0,-84496.0,-64771.0,1,0
4481,1770933,2019-04-15,C,1000.0,,,107000.0,0.0,204163.0,201000.0,1088.0,1000.0,3600.0,0.0,525.0,525.0,0.0,0.0,88.0,4120.0,1,1
4482,1770444,2019-04-15,C,75000.0,,"Added 2018 financials & offering; updated related party info, financial condition info, ownership, debt & use of proceeds; new conversion price; new executive summary; added pitch deck; replaced campaign page & testimonial transcript; extended deadline.",300000.0,2.0,65212.0,32673.0,14854.0,11921.0,0.0,0.0,76966.0,40424.0,253475.0,167655.0,-248812.0,-226329.0,1,0
4483,1772640,2019-04-15,C,100006.0,,,1069985.5,4.0,197091.0,107585.0,31233.0,23362.0,32109.0,40597.0,184138.0,87946.0,2768.0,0.0,-9454.0,19809.0,1,1
4487,1773139,2019-04-16,C,10000.0,,,107000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
4490,1773260,2019-04-16,C,50000.0,,,55000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
4496,1772919,2019-04-17,C,10000.0,,,1070000.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
4501,1768580,2019-04-17,C,25000.0,,,1000000.0,4.0,277624.0,146058.0,4757.0,1781.0,460.0,0.0,312754.0,168818.0,0.0,0.0,-47370.0,-18758.0,1,0
4509,1639097,2019-04-17,C,25000.0,,,1070000.0,1.0,15012.0,3905.0,5186.0,186.0,7499.0,0.0,723391.0,615137.0,80000.0,50000.0,-89896.0,-434862.0,1,0
4511,1731197,2019-04-17,C,25000.0,,,850000.0,2.0,36625.0,0.0,6625.0,0.0,30000.0,0.0,162637.0,0.0,0.0,0.0,-126612.0,0.0,1,1
4522,1766426,2019-04-18,C,10000.0,,,107000.0,14.0,6625.0,0.0,5845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1375.0,0.0,1,1
4526,1773979,2019-04-19,C,150000.0,,,500000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
